sdr,theta,phi,gamma,bx,by,bz
200.0,2.674480920069912,-0.1509270645032954,1.7167846979364434,198.08617192872114,187.9634953630395,193.27226879555383
200.0,3.6167591347809767,0.6733096081585148,1.840811459738905,187.81054860641854,171.45587645347655,194.92910693221316
200.0,3.5875411217241533,0.18500680043531825,1.7051147952175223,189.71665120773253,156.64763927263988,176.48882678404436
200.0,3.0121304411532175,-0.7912629683255158,1.8216345391259117,208.0788378065471,161.94224780956364,174.2166803873561
200.0,2.7253330306061008,0.46431662743251856,0.7790236497897036,206.5882451223281,159.59246363811494,177.53570794798992
200.0,2.4242204541742653,-0.8413433393215621,1.6792748609118648,180.5996614435041,167.04378377235517,167.30302999096162
200.0,3.1758123976039814,-0.5977388849391745,1.7293390549967393,189.07178667862036,159.611754812655,162.80480558640153
200.0,3.266476438428879,-0.4865709604825901,1.3064157400323275,172.2010278517394,202.8544792628993,174.47157699546278
200.0,3.159428632657396,-0.5084103771750749,0.5703686017168825,178.02080855428363,165.171848582685,156.21406778309884
200.0,3.2710520003668337,0.6466884840368119,2.594181659402155,200.3479612301453,195.51752416848143,196.8814714337578
200.0,3.35063765358719,-0.37893985802806396,2.026367294066443,151.93429415280104,191.9045011842869,162.6577864131165
200.0,2.9497605279125345,-0.1474017797150593,1.8840519841112562,206.10002604833466,191.27094731074627,192.6656850284525
200.0,3.2631519743052335,0.2135674298765382,0.7555199426312605,150.643401365144,168.82583418556766,152.59700322960893
200.0,2.3796500357867822,-0.14755777252721525,2.2366835749731555,183.17249766753764,193.9737276070174,176.73243486397325
200.0,3.3160579015269542,0.33690422003500875,1.3363801207067654,191.4350467883816,167.58178054455993,150.25941276592476
200.0,3.1940512655425657,-0.39190334935201654,2.4849875600488627,175.71732649999498,152.35174418663166,169.62030460074774
200.0,3.6388544603973125,-0.5248778240261428,1.1463342293111134,205.90225010916717,160.7715065065689,187.1696269682271
200.0,3.3186258157924016,-0.36494242861640414,1.0989841036879602,183.27206145129955,157.71552626105358,161.31408110363125
200.0,3.7507967817041648,0.06413137262051882,2.415113127077437,154.79599465307226,194.14364819148676,167.69605956454708
200.0,3.2763408366862254,0.20457433198739317,0.8580996643061611,162.53827813699692,194.9646538609401,165.8017959421024
200.0,3.3085654483347993,0.582189611314343,0.6332062492429852,185.72117047239914,207.62676992563178,175.9773109829322
200.0,2.9791356472047767,0.16183947154680212,1.4839012783727,192.11852736031918,191.55144760399773,187.97411963145552
200.0,3.109721305387926,-0.6911826901899767,1.356258859260157,185.42489071090705,194.67585233621577,173.48655138107046
200.0,3.2154161250749453,-0.11340101041973849,1.9476398027435262,178.98395372055384,150.4246883633726,162.45602619835336
200.0,2.382343789720962,-0.7809125574267515,1.0473743771641533,170.78973930261213,190.6252880363001,191.35168414886783
200.0,3.1883513890467676,-0.41352502292403226,2.233609884089253,153.73771532969639,176.10709023149815,170.55980034032328
200.0,2.8172199192162557,-0.7403414981286474,0.865618642746361,208.91389968837873,189.31624932785004,150.01206658490435
200.0,3.5933045572185804,-0.7805071907823032,0.8150382744033097,173.5079280058624,152.2886745151721,177.38645189052338
200.0,3.4993435498579153,-0.2939078693153254,1.9095015282902577,191.9123708173058,178.94678693386297,174.6445094154954
200.0,2.850289240192164,1.0319107852743297,2.3397596927372675,188.61382675311256,205.0619682741021,183.02550960621474
200.0,3.2740502384734,0.5082066323103576,1.6025705603175242,175.64103570842133,204.4337040208109,175.52228854314433
200.0,3.120333554228672,-0.058953515890021735,0.5619031566244908,157.96094103432472,199.9548378236926,165.3624985419623
200.0,3.699703341974648,0.9720296338809551,0.7768321677508616,173.18018094034136,168.36828184563927,184.1971186431448
200.0,2.8552732776779144,0.9903712402997431,0.8924508413359793,187.96563635602604,208.76464390539635,139.0259136422706
200.0,3.346972534804445,-0.7166615788997128,1.70097120363499,160.74624709335475,163.63339512427706,153.6697474143399
200.0,3.281917270335675,0.754598518016538,0.8149215575257063,185.0461405256807,180.5643694321077,146.73231800094555
200.0,3.3860318761442314,-0.8043543764930171,0.6463293048028507,190.20010932281923,182.77445315534706,170.54708389746463
200.0,3.583276916284351,0.17042899633672492,2.5945765589547785,154.3907709930126,198.63411888602482,154.26708737734748
200.0,3.443441986259252,-1.0192645059908307,1.5964488918522697,208.25047267372787,172.12907527091588,166.46939827110978
200.0,2.7843178305339804,-0.8698930317423621,1.9034796552837636,161.73926170717527,193.80766388128126,173.19359258736566
200.0,2.432246738583687,-0.902397517126041,0.9404342958155613,163.1610489417018,203.12853153151465,143.94075985629675
200.0,3.036859052202965,-0.3918321893024239,2.4878479193025558,156.34189664224337,151.3670564909488,148.02170918238065
200.0,3.7269938972755714,-0.7775565140500261,2.386433808622767,177.836742592747,162.82371490053902,165.11314563839443
200.0,2.627321100010182,-0.2658280003942045,0.7902444344273991,203.49282168804007,158.22464952445134,156.01636678860166
200.0,2.942234982240735,-0.08003623476128252,0.5980197286739392,154.81933873892697,210.90222236892464,152.7126021070626
200.0,3.4134074206533103,1.0312514999666391,1.0062723968676126,157.00400015407706,189.54803500517235,178.70916581346387
200.0,3.660594203511506,-0.6443078403665954,2.5295917688259717,156.00876119986054,197.99267095185112,196.71762841890438
200.0,3.5549727106770446,0.33848248347178056,2.5252017092870886,184.60522402894262,176.78199296047293,137.10913709229288
200.0,3.5407071764880538,-0.4887028570606988,1.7418369731012662,192.4699678896098,161.27035194894245,173.85669400806245
200.0,2.825388270612917,0.8381838023340089,2.1898851156292496,159.32697149925838,187.40222465374796,190.81465689296346
200.0,2.4755640217807695,0.970602408861658,2.1362963477311108,197.38079775997699,199.64784824274633,187.14358164352743
200.0,2.3753690184658973,0.8107035039200643,2.2609178093259397,159.74236255893766,151.28156837993896,163.4723914335383
200.0,2.49321942533965,-0.9654120241571222,1.8373929589666125,202.3826638313056,202.70496354722457,161.08647837347982
200.0,2.995136813425434,0.054500998688174596,0.8432134367302045,198.82963090188,202.61255474651026,183.71008696564766
200.0,2.635262299617679,-0.24368775834034673,1.364564411279929,152.3775373631205,163.4342316811075,197.1625367333915
200.0,3.596794686438588,-0.5964315430313677,0.9554207022301493,171.2196621613871,172.27164309799744,164.26130187664697
200.0,3.8272280711369033,0.8469824122886405,0.9816842914755269,179.2657214081298,208.60980446812704,160.26652342565708
200.0,2.5342976821939263,0.8944951932858856,1.716586752127824,203.02886550696957,166.28016576036006,172.78673274264278
200.0,3.1551835323197146,0.6250722571741798,1.4324754329662088,189.98734881537865,202.53656593098486,171.74847812969995
200.0,3.490149950461352,-0.47192850839286316,2.5865342335687815,190.4336974426256,174.93083898472733,145.64403530895717
200.0,3.1985658887401875,0.7142689509664697,1.9120847050402563,167.36252631096707,166.46156623977822,163.25026656123273
200.0,2.9419343455686686,0.020885976930075323,1.6792573659973922,204.93997702083152,187.26145873005285,187.0869832865869
200.0,2.8321444574537837,-0.35019297832367824,1.7647753013468392,188.81172273021093,196.07495221207176,142.0243940481066
200.0,2.365714397078709,0.6956780142381076,2.609190119667055,171.88264526179245,195.93188232337297,195.57421598420274
200.0,2.4931956776221704,0.5907340529742355,1.1206690175448655,197.2364901089041,183.12269080727904,136.99352877960877
200.0,3.7979253381765634,0.028772260901578806,1.358863255957665,153.23971475567512,203.71280062029217,164.81925158368506
200.0,3.8146985619153546,-0.9251339546415882,1.4169862568484173,184.567953053499,173.81210905376767,150.12362631020056
200.0,3.2371279955340806,-0.12233451073929824,2.417996359791993,158.985115182797,163.62728492956003,164.89242488380376
200.0,2.7648914097554487,0.597444073707321,1.6450163826039084,198.15032482764568,179.38156344469223,164.18014540769954
200.0,3.4412040033516407,-0.6824520462050948,0.8329385133210919,188.4360510630299,192.64911458427736,139.40420709936276
200.0,2.705814575715798,0.2843801576492586,1.94311207432526,200.26567364063465,204.1485018038759,166.12406599797697
200.0,3.7766744606720257,-0.4734376012057384,1.6952134962869294,159.3232159686224,174.6528643643179,153.37385885850557
200.0,2.9677351996809116,1.0129130895907725,0.9793904619158005,207.24216018789758,194.50476313645217,151.45079970209622
200.0,3.855047087941922,-0.5921721931958868,1.9815000321868539,169.1011409164737,185.13517803530058,192.29549792809064
200.0,3.4406761698051094,-0.888189540835999,2.543085017006484,187.9243891532182,197.11788687885686,162.21070403114473
200.0,2.4532265460800353,0.8398860054172206,1.659141566869624,183.91595859673248,161.7295916363392,182.02800066159926
200.0,3.368924199182601,-0.08301742592303496,2.12440088160335,163.6668159235011,204.78192573783113,179.3806300309989
200.0,2.993740173711245,0.8675384230466401,1.457117890162622,204.60849337387168,172.44155605545777,157.42165377214317
200.0,2.393344641578101,-0.896981860392894,0.5703962042018305,178.41710717444732,158.74782812977972,159.68653853743842
200.0,3.3724401979120686,0.48056236871335556,0.6648422139614821,162.04683873196387,154.67860273941122,167.83319861695327
200.0,3.7068139850665576,0.9101835052523102,1.776121674141821,204.0440020389383,204.15494635415487,192.58484748832203
200.0,3.2574169251767757,0.5895596930403437,1.6772151673548887,190.2637362609229,160.17793293345824,137.04346298431724
200.0,2.389983111307635,0.512433646371721,1.4328441122256648,170.4381108114464,195.5830666728414,154.13714052222886
200.0,2.4925940040220054,-0.5666923884605022,0.9374765952660378,199.53118503197425,170.09353541952657,162.65952087142057
200.0,3.7607141650402083,0.8399175596556625,1.3170128595857529,193.58169256397082,201.5085695639259,146.74501330877627
200.0,2.8623750883837,-0.8084706117933426,0.7455492688598219,197.58973799878348,180.26211350801947,184.65750590919512
200.0,3.5927274413563572,-0.8253085047442403,2.60885289855476,174.13373404851737,166.83384132900466,137.04642008560737
200.0,3.040423389851526,0.5960117680804107,1.12888243207609,181.6409778390337,184.7033480000303,150.01055054998142
200.0,2.4693405453317396,-0.028596004344748627,2.4448426340079603,202.06921768085698,201.94629284042398,173.6541051264759
200.0,3.640548061919116,-0.7473066969349724,1.6510337517053,162.56091433665532,177.92112140747213,166.1661407369088
200.0,2.4724784820508505,-0.2568272688419255,1.735995010900583,190.3996607866372,155.6847558953706,167.60452400442438
200.0,3.65374917310207,0.0545377004851777,2.0964336324911654,158.35166545072016,185.19988512886323,189.21221772250118
200.0,2.8157558999921446,-0.08361153503238083,1.643929826464612,197.2473395316199,204.69072796786114,177.72278063432552
200.0,2.84387854012805,0.9791312736027831,2.054186286074018,152.50379429783118,169.18837876362608,146.9498099407644
200.0,2.4616527440580036,1.0264221323278335,2.350474927019442,190.66255702406573,208.60813522280563,179.85227916876397
200.0,3.5396908695729046,0.10515530799457795,1.5854454102085214,210.52384414596594,182.0271231751122,146.09015496214144
200.0,2.8407849302900496,0.31943189837979946,1.547525885660532,185.6861548932097,157.92452052445213,156.91714964571645
200.0,2.960225677476387,0.6047362698956746,2.5792647698546833,197.25936009556204,179.03490848537174,150.25163710469306
200.0,2.983126037964714,0.194056494988317,1.333859773722844,180.7166323976093,183.60214327167733,177.1293886375169
200.0,3.1526636794302587,-0.8496954615480506,1.0343627351256925,177.148598374029,184.19215508213546,156.84491987104818
200.0,2.855815353061965,0.9336441171925745,1.1898780202846868,204.1832808132672,180.54750448258892,142.21148288034058
200.0,2.4321216201962024,-0.9579912989944984,2.5540307339544226,171.57188305533674,191.39885792259676,164.86294500719308
200.0,2.8043346373142226,-0.6027805922339888,0.8084637793432305,190.2696933493763,181.88882352881453,139.18500861138753
200.0,3.9013168058773857,-0.5114134149416552,1.0403500871133622,206.34817294611025,180.61468478198807,168.98961767753266
200.0,3.6418119114240426,-0.899750852410219,1.1799898367330686,154.5308484214544,171.56841143035982,176.57710055891837
200.0,2.5612142842666135,0.6129091684212233,0.6108450251022355,168.34558618273002,158.72094499425086,182.04601676616204
200.0,2.462680441891761,0.08986869334471326,0.8551999835302375,182.1006379183176,190.7428342810078,169.6843325647202
200.0,2.5077007040830437,-0.04609012906737853,2.2453804544289975,182.5452667533227,169.92715568783578,179.46268009467497
200.0,3.2556081678414452,-0.5994510742386376,2.327349412682849,192.8640620705345,189.75602449762422,150.47839359777493
200.0,3.632214028568237,-0.9876117934549817,1.627154266947009,165.74616170090735,192.16651858676835,157.77117563545406
200.0,3.4614514950559734,-0.19110598701818293,1.54697398104236,163.48276537079974,192.8043208468584,173.9195042793292
200.0,3.8525894582215585,-0.7529416897820869,0.6801433526982429,179.0524633023591,163.94351847817555,139.56500654482736
200.0,2.438723878144924,0.7834253714307775,1.583164008893093,166.56605989691383,164.0279449338892,161.498325319976
200.0,3.3710154759850512,-0.05624762342302214,1.4450231153700615,160.14189656850724,173.3962138313629,162.40184379474852
200.0,2.9943589841468388,-0.9428454976560884,1.7276499511114578,194.2972405414803,203.05229817258598,173.51447101038167
200.0,3.8422309195732387,0.6979283636695179,1.790932364425217,177.04515162216524,174.82291409810438,182.12556950360852
200.0,3.010744767172074,-0.014970366848433558,1.058706678676463,165.65997289123365,156.73813426568216,173.96559091271118
200.0,2.9826288908214376,0.6345814832016436,1.3305820733858296,169.20924466059196,172.16912826418746,138.60273186635908
200.0,2.761285807471814,0.6412671776722143,0.6130034265221826,161.9459630657335,167.1411583889375,173.94536260882808
200.0,2.848294750939948,-0.3924420643461207,1.5446401385260617,154.70881620708073,186.7694348133374,188.16548899191508
200.0,2.400816480468077,0.5312823546298038,2.548241668866406,187.88501711912576,178.15457119692442,155.69343815452555
200.0,2.707233921445262,-0.7092290217723765,2.193220651588058,153.8747987327756,183.69615869864313,143.3399361464767
200.0,3.0736893868935926,-0.40499021256839707,1.5603446140393837,167.5683115894969,183.54818771896942,194.79903004280686
200.0,2.8226944764941044,0.3030685118148635,0.7412965858878724,209.4161260803997,169.25231060604034,188.0541746775723
200.0,2.425174596468637,0.6899089629458339,0.9236096938353044,172.76234984640735,187.31156814386253,194.31142510449888
200.0,2.7102291904246436,0.8726947740269857,1.5217944323145784,208.87405321765496,162.6633881319329,146.07446397261924
200.0,3.218893878902007,-0.26995102145951244,1.5414977529147542,201.52778710014482,201.72583816870537,162.95541821953233
200.0,3.4947128108094896,0.13085559619426146,1.0459476039388962,157.52472408529565,160.6918104650107,177.80759539848955
200.0,2.9256869745677183,0.9211633327376783,1.4458012886197142,158.01265945788379,175.09970591303045,191.83851048082667
200.0,2.3856626950455317,-0.12219125356463778,2.5416107463005915,170.259713956746,207.5619846154608,173.64256713960557
200.0,3.644575480816317,0.1634006182802299,0.8497262136845283,194.62573713473995,201.66955723047707,182.84655962587183
200.0,3.5746302501016487,0.9881559448976767,2.095744934090381,179.7244283065609,168.63982273764876,180.51905788757196
200.0,3.512018233956171,0.7310320281508276,1.730692041738181,197.24793256676236,173.56596102144607,178.14891457877127
200.0,3.195560462151195,0.29983849624683523,2.4933970655517435,159.19162196001645,168.73838312148618,173.35895200103232
200.0,2.908597759903394,-0.8602031991757272,0.7992940889393593,178.59548395513497,157.93594511865535,197.21715373800345
200.0,3.3633638996155915,-0.40380257380436735,1.6647268709772982,174.72593138093058,194.58739752160773,194.81215666322328
200.0,2.835357314806564,0.4083579684095573,1.5201561978328795,188.04291296082818,192.1447702997977,177.25408124415983
200.0,3.5828366532136253,-1.009214245116493,1.0599267404692316,180.82636368904772,196.67657498762375,143.0201302685011
200.0,2.50048626483564,0.9285539421973108,1.2681551489086198,165.62226386354558,178.71761166358078,196.01751594285705
200.0,3.272380775371354,1.0314875651750068,0.6006463873469466,204.01402003970787,199.21982005045493,189.63936410373685
200.0,2.6080366261511374,0.8796213659173382,2.011588537265608,182.53746889622695,190.94588280016077,144.53079329323478
200.0,2.8044394682745284,-0.4683057436614284,2.270787824344744,158.69094253295452,208.87574924357827,153.98211014961436
200.0,3.729609570740204,0.3056611155910294,1.4562059178764497,190.78809120874627,181.75000347420993,176.7160588185398
200.0,3.311350749037415,-0.677410996392146,1.0674836303487387,164.789906899999,202.34631610219233,155.80677799027913
200.0,3.747856252773505,-0.38433619581819245,1.4890705044894033,165.23535102603427,151.68341040900788,140.799927268589
200.0,3.0200487415133774,0.8307541535129237,1.4678015787124903,194.6406585341813,167.35239978259494,146.59023869401946
200.0,2.761276577821274,0.45687054700559715,0.7437562893811323,152.52115831116083,182.34136661262806,152.00582562790777
200.0,2.5542017169496933,-1.0237605094111246,1.9997228113309788,191.78255796429673,176.27010581192337,167.92572524977712
200.0,3.2072439501533396,-0.05461912514013012,1.6880341501661782,200.65917158920652,152.75969043687394,164.32209456072553
200.0,3.375614164104948,-0.683670315220084,0.7102726124641583,198.87731804169618,188.4639948414838,156.25023830708565
200.0,3.1077814321152184,0.7378145210658376,2.163733917219083,187.647474449017,196.9311561576195,177.5784512606516
200.0,2.626440886062656,0.3176736015572421,1.1328636604731703,168.09081032284973,162.5989847855911,166.16343154562838
200.0,3.1621518020213584,-0.2763290942610205,1.8778624903885763,164.23672798259278,181.77880164223563,147.52844321081423
200.0,3.0986865342572285,0.8401318699195872,1.2105618248294845,152.15271981789357,203.05642966834245,142.42554387621198
200.0,2.620698716918222,-0.8547967996126691,1.8730326179785046,168.8021225413274,185.29024121553957,137.31734129662476
200.0,2.7214498604441006,-0.8524426329706783,1.4494320240132366,152.86519567851704,195.03955659535336,146.58307679545226
200.0,3.7444443268829,-0.08564695950083023,1.013138368769671,194.7830926272194,202.06486060164062,142.82421785768017
200.0,3.33951557537741,-0.007163739872857233,2.074684350083266,160.84754294640706,175.72673647749218,194.65524436047593
200.0,2.9714099387717843,0.33133710937801863,0.6743079154432514,182.77694352723077,151.49983090896288,156.27802305898598
200.0,3.49260814113668,-0.5282202538529304,0.9545287945848763,204.20611364580446,187.42791739094577,173.30290637970606
200.0,3.216268546588046,0.39842840043089245,1.1115857309277977,193.29183495413318,156.66695790284058,148.12558311770226
200.0,3.5639201796952085,-0.8070909052288188,0.8440951074761516,202.02975348713755,199.00787389697584,166.5114152090365
200.0,3.767212160461561,-0.5682695427064398,1.3715984418846117,190.55512357807146,207.9646983157868,191.3168987999571
200.0,2.9649275038175107,0.32358169349664045,0.8514167255334033,154.85148621112566,209.0803518628123,173.83260586850662
200.0,3.825167305086831,0.8596706406516379,0.6430793112991741,163.77722563164505,173.631357342906,149.2836914342819
200.0,3.5637116728085783,-0.429872192939594,1.9615508672059392,164.01718936269177,169.04662440916923,146.16380454363744
200.0,3.815985178741824,-0.06195207568779404,2.2382448810510773,185.36810417680306,189.85015291287365,157.8018739179239
200.0,2.392867707197581,-0.6325049810782939,0.5670410008865199,179.97283268360482,203.2804529517437,164.15236216816476
200.0,2.794137991988288,-0.7806385050090635,2.069003423413907,201.29851038199945,200.34109997102783,143.48601491404088
200.0,3.2433269403893985,0.7711429400072958,0.9844626965928911,194.42428547667657,190.53693777335437,180.87052881412922
200.0,3.797776804382615,0.5033081857720325,0.8934525901917727,183.10303250306222,165.4163076611158,160.4846941387509
200.0,3.5709706745997245,-0.15016246367091235,1.8617247280094642,178.2395705476108,174.81732812572045,192.45960501575246
200.0,3.404103468720338,-0.010127315876321319,2.3762179396224807,154.8839144425021,194.02747671995633,190.21274836471832
200.0,2.670145301544576,-0.3458260219412844,2.5627908044661645,185.0805086363421,208.86131514974082,177.65358770616575
200.0,3.171349736017311,0.007329751637029425,2.1258022890665345,184.98211397845103,192.62141072810877,194.8608435010795
200.0,3.362767740509358,1.0355785684199843,2.617759738765254,181.0560510410845,203.138520196366,150.82917569466062
200.0,2.4645610329101935,0.3750315867773226,1.9033345062406624,176.9027590104196,208.2281652102546,177.20387097106476
200.0,2.8410103489894283,0.813356582652738,2.5810316579738997,182.34078965094375,185.25605422429408,146.34341604122832
200.0,2.4786018628778876,-0.6991653974833687,1.2967252611346303,188.57206590424354,164.99382692769626,168.6502170373611
200.0,3.009810351465522,0.7238394323211932,2.016320114370205,198.56482594259688,160.6429806711526,139.7494802348326
200.0,2.6121719077798815,-0.4569598628982622,1.521569247570289,156.69901108935773,204.50434689288647,193.47993080700329
200.0,3.462755451360265,-0.13133282038666083,1.0166853486377705,204.34658675844778,174.91499420034035,168.85807510189875
200.0,3.1825250632541238,0.6409277071803197,2.3929602140251474,166.3036822187339,187.37009711152712,171.1805345718094
200.0,3.84380683847954,0.057475836457934415,1.5816463532824796,196.68422300864847,197.69554640066067,193.74067106179194
200.0,2.975262038507168,-0.8507190563698013,1.167128958414869,186.1994285753527,160.53846042721744,174.80323957897326
200.0,2.371213755365333,-1.028565801795435,0.9193023758129238,157.99847400196467,152.165531816528,157.7791149725319
200.0,3.3493389880919784,-0.6971396876518603,0.7013473316835444,153.96050519925717,164.46796017187717,182.68927442596382
200.0,2.9669895549242744,-0.5790263603630834,1.9427426146346392,157.5223186669914,176.01588435771436,158.56022001129128
200.0,3.20498799544713,0.2879523051098054,0.7303940187650984,195.433561334423,177.9880752588236,152.05375501973117
200.0,2.5421271893048725,0.42866532656892975,1.7587173245538892,173.1273544012753,183.24255469616034,192.58521586622243
200.0,2.7433997092721873,0.6350865785992588,2.3351537494375947,191.6502121987032,180.99105329264424,168.61041908725906
200.0,3.3677236685835767,-0.1441599164608437,1.9522797233829643,169.38778890963465,165.06799719499006,158.8557133650889
200.0,3.5059616842413672,-0.11631769554936033,1.3570407643345728,201.23043156897626,199.57860486268228,138.55327079832617
200.0,2.3711544557489175,-0.3078685217283127,1.9303739697942668,197.4862773114553,177.13203260214766,154.06780595808937
200.0,3.9211510738809374,-1.0286015187928088,2.5013188094300878,188.74722806148986,184.4425527289112,142.52301205257066
200.0,3.5346601832142026,-0.587493179115987,1.4565181267597755,157.17275022435103,204.73178412575007,168.09771026035497
200.0,3.3514444182487186,0.4379497187542205,1.7503002842126751,166.08387084009766,209.4056048229675,144.8976927848732
200.0,3.305376944259363,-0.7904255115630816,2.465956861983427,152.22982295716795,196.50551440833644,140.01535679147108
200.0,3.3833858361758367,-0.0971562996540144,0.9955133900751196,183.6956794812258,210.27908020263087,190.0701024705103
200.0,2.501962558654799,0.862868067835667,2.608795345756855,175.88907049528683,151.97795923410516,186.58572906214437
200.0,2.764538657710529,-0.6758577161653863,0.7888260415682224,175.94998399439882,156.1964651742899,150.56557732022884
200.0,3.298774694119021,-0.7271275102133035,0.6514559223917293,152.41214945689018,188.29505772129312,188.4551713001965
200.0,3.2165265792774003,-0.4403156157179381,0.9348104111203551,180.24699368358702,183.43646471696607,147.09168280997602
200.0,2.5842619405769947,0.6125349132531954,1.2097680011526866,193.96311195819354,209.237235397092,188.64725908779883
200.0,3.842896420813512,0.4759440822289285,0.5266010906543659,161.69262812468025,198.65979189264502,175.11498588543117
200.0,3.826895347363162,0.7973375651164203,2.0516016480077215,183.0090539245424,153.26245022864094,178.72093300682644
200.0,3.7720839672744466,0.6905407108758879,1.949348091607557,192.09684331794767,196.18164203936908,143.0674066758113
200.0,3.816574031764378,0.27052931351879983,1.2271870035348267,156.25112840490232,161.17863616584987,165.9750123171775
200.0,2.9399410274503177,0.9811564829879103,1.716896143310867,202.816822778445,156.3364496864238,193.4705124131981
200.0,3.74967670226284,-0.6112668664180095,1.3906850645140838,192.18089589341656,163.5939240863028,188.2342936805049
200.0,3.4203619047830767,-0.5108968049693318,1.115874092096304,171.11726847230221,152.72393641013105,174.79358105340458
200.0,2.5863581895774956,-0.8909086884752908,2.48798391473293,159.8863637121318,160.7492102645831,193.69312030901688
200.0,2.840272484985663,-0.8540359646943082,1.740419507640548,168.9954195589756,208.29253475621562,144.00385751667858
200.0,2.5379083426905678,-0.26495641813172854,1.5105115871365575,190.17261493255396,198.1156592618362,140.41512787221473
200.0,2.9513692294404255,0.6132581493426692,0.6300053035867297,153.82200966214157,159.15565018375838,172.67008898213845
200.0,3.7930178059081068,-0.8428822239780082,1.2924407686765438,196.17603166129354,173.87262985492035,148.09476073596483
200.0,3.8012863908276344,0.7592488910253739,0.7971440503121571,150.93432117517827,196.10782014756674,171.78448149439382
200.0,2.7023314027362924,0.5729549812528947,1.5514622396250437,188.3978618445649,165.82993621017803,191.80067597638276
200.0,2.8604999959614354,0.8161991081552049,2.226286269261339,199.32898515163905,202.02748928723764,139.84669772052627
200.0,3.023861659798661,-0.6591921838308336,1.8830173957052851,190.35234252495354,156.07013768022418,147.21960127865682
200.0,2.4678963316112097,0.7242121583605483,0.708039714590659,194.5878457960496,181.20643686460488,172.29522153764958
200.0,3.7118946529130024,-0.2946795672380066,2.241077387295785,155.87244740995814,160.17734817897957,160.41056262918974
200.0,2.614249795558164,-0.4779960504702371,0.954744469654345,210.45348697200166,151.50404312506873,183.66082199723945
200.0,3.5072951042720577,0.27930754853724404,1.77347944274888,196.80415450926873,168.12793375366178,182.25344662307413
200.0,3.10186389063761,-0.5440706867322976,2.202858258858754,202.99517125439203,187.5154493057045,163.1701777948724
200.0,3.830931079261963,-0.052621318408649254,0.5434458707607477,173.99311963423253,205.55124783569673,159.09590690561635
200.0,2.941615149528509,-0.28666542732488764,1.388198196288055,177.9292901062027,205.33582136587125,196.04164768214
200.0,3.825914695869206,0.28209554973988826,1.0333796236813089,194.5588741464016,185.61687270705133,136.78672080173226
200.0,2.464111916224033,-0.22874377803490353,1.6905983249160943,192.08747151105194,202.4241697225782,167.35727303146976
200.0,3.6875780838956658,-1.0436248367434888,0.8558528028530679,195.43056448326058,182.67996436784728,180.36309224319407
200.0,3.7344912023198242,-0.38428507511516574,1.3809983156206371,152.21734224369035,168.57639897332717,182.6307406583448
200.0,3.686638984849267,1.0196245960402417,0.949529364580445,180.28751742509309,197.1339690408243,154.24903748859427
200.0,2.4020500777497014,0.30195230762073666,0.7422724643095241,152.06195639735378,167.78448422325823,167.38815688942094
200.0,3.0304607649571906,-0.771530713429361,2.240049677576122,165.88690799644056,155.1242697995797,164.38899547837
200.0,3.0473419778332644,-0.3701634748408237,1.2711479250738094,167.7594425824522,152.42757068023633,184.01134836425643
200.0,2.706692510140155,-0.7014951531351628,1.0216503713850758,174.10405553961016,181.99704101845813,169.73117104989925
200.0,2.99029086522865,-0.46641973690283356,2.2657965420388275,157.9818346212159,180.07524462825762,181.46220312263117
200.0,2.8465140880002116,0.9008520308207206,2.257311792309575,189.03350357921846,200.4201729742052,182.1853390562305
200.0,3.7860693588856713,0.5924395558404203,1.4335708226709487,207.58433082734405,176.85759164733062,162.2363979703595
200.0,3.888240603951367,-0.7448971075399335,2.1651340199944675,154.05865153250608,155.6449276961509,149.84894012396424
200.0,2.627527045388459,-0.6238251400301384,1.7377741082344298,156.0566321059087,191.08196645106705,162.77699655450877
200.0,3.3473503544089582,-0.1178677563388616,1.6175594877195136,164.11171864959766,151.97312944898567,188.27347139276023
200.0,2.954575070886986,-0.31758315262289494,2.097379092832429,174.4187227808545,151.41048670253943,165.1861383172062
200.0,3.789562990409061,-0.5397615924799932,1.3687010683422849,176.76032733858108,195.14871466766553,164.59191613562155
200.0,3.404677295689892,0.39697080576107724,0.653026882998582,158.2094519717569,163.43398889833855,149.46401658696996
200.0,2.9873797624986222,0.2392052297623024,0.7467597625452552,203.64581588033093,187.67489328503,141.70063514660822
200.0,3.5548947828991917,-0.6011365218985585,1.2358131827887866,196.4701321308136,151.16098826294126,180.61221002922
200.0,2.3613964051749994,0.691355118381981,0.8992548097851467,167.66853191953643,172.98047068764248,189.81114468921658
200.0,3.4090676055969062,-0.3513979907868251,1.3661094700363958,175.67509308217174,189.2069622467921,152.35757234522936
200.0,3.8680783485974493,0.017730072547001763,0.7134407273363566,191.97988574314095,176.84644967117427,195.01514127392522
200.0,2.7712817864996158,0.9335098356356402,2.036037543220226,153.3320010950334,151.10642920298858,184.0950805489593
200.0,3.5552658361570595,0.359616974541896,0.9223755841201766,200.34540917323412,170.9541996762887,182.88484617765556
200.0,3.0854610239569524,0.20966038487908256,1.6634606199896926,194.34846474872546,150.19877989974847,174.80137049324205
200.0,3.472091882303727,-0.5308726074875509,1.711052162959816,194.30074808841576,169.23589962552418,192.62209188289933
200.0,2.750137510537806,-1.0140450484352603,2.268617097628163,197.48276193974178,171.66244219738633,170.25506004003347
